_id,userId,timestamp,correct.answers,total.answers,accuracy.rate,test_time,time_1,symbol_1,time_2,symbol_2,time_3,symbol_3,time_4,symbol_4,time_5,symbol_5,time_6,symbol_6,time_7,symbol_7,time_8,symbol_8,time_9,symbol_9,time_10,symbol_10,time_11,symbol_11,time_12,symbol_12,time_13,symbol_13,time_14,symbol_14,time_15,symbol_15,time_16,symbol_16,time_17,symbol_17,time_18,symbol_18,time_19,symbol_19,time_20,symbol_20,time_21,symbol_21,time_22,symbol_22,time_23,symbol_23,time_24,symbol_24,time_25,symbol_25,time_26,symbol_26,time_27,symbol_27,time_28,symbol_28,time_29,symbol_29,time_30,symbol_30,time_31,symbol_31,time_32,symbol_32,time_33,symbol_33,time_34,symbol_34,time_35,symbol_35,time_36,symbol_36,time_37,symbol_37,time_38,symbol_38,time_39,symbol_39,time_40,symbol_40,time_41,symbol_41,time_42,symbol_42,time_43,symbol_43,time_44,symbol_44,time_45,symbol_45,time_46,symbol_46,time_47,symbol_47,time_48,symbol_48,time_49,symbol_49,time_50,symbol_50,time_51,symbol_51,time_52,symbol_52,time_53,symbol_53,time_54,symbol_54,time_55,symbol_55,time_56,symbol_56,time_57,symbol_57,time_58,symbol_58,time_59,symbol_59,time_60,symbol_60,time_61,symbol_61,avg_test,avg_test_ms,hour,day,moment,ms,distract_points,response_ms_med
eRWNa3NLmCFTDomfo,3ZJxRxNFMbsihHc9n,2017-06-20 20:09:57.651,51,51,1.0,0 days 00:01:27.707000000,0 days 00:00:01.691000000,hamburger,0 days 00:00:01.699000000,circle,0 days 00:00:01.915000000,mult,0 days 00:00:01.566000000,circle,0 days 00:00:01.807000000,mult,0 days 00:00:01.805000000,square,0 days 00:00:02.065000000,star,0 days 00:00:01.969000000,triangle,0 days 00:00:01.813000000,hamburger,0 days 00:00:01.618000000,inf,0 days 00:00:01.591000000,circle,0 days 00:00:01.558000000,inf,0 days 00:00:01.608000000,square,0 days 00:00:01.602000000,inf,0 days 00:00:01.618000000,hamburger,0 days 00:00:02.120000000,mult,0 days 00:00:01.638000000,triangle,0 days 00:00:01.689000000,mult,0 days 00:00:01.732000000,plus,0 days 00:00:02.083000000,square,0 days 00:00:01.582000000,triangle,0 days 00:00:01.605000000,mult,0 days 00:00:01.685000000,plus,0 days 00:00:01.972000000,hamburger,0 days 00:00:01.695000000,square,0 days 00:00:01.726000000,inf,0 days 00:00:01.688000000,square,0 days 00:00:02.390000000,window,0 days 00:00:01.504000000,plus,0 days 00:00:01.783000000,star,0 days 00:00:02.031000000,mult,0 days 00:00:02.508000000,square,0 days 00:00:01.618000000,inf,0 days 00:00:01.628000000,hamburger,0 days 00:00:01.510000000,circle,0 days 00:00:01.657000000,plus,0 days 00:00:01.629000000,triangle,0 days 00:00:01.575000000,square,0 days 00:00:02.384000000,star,0 days 00:00:01.378000000,square,0 days 00:00:01.535000000,circle,0 days 00:00:01.778000000,hamburger,0 days 00:00:02.043000000,star,0 days 00:00:01.409000000,circle,0 days 00:00:01.631000000,star,0 days 00:00:01.617000000,inf,0 days 00:00:02.248000000,window,0 days 00:00:01.324000000,hamburger,0 days 00:00:01.253000000,square,0 days 00:00:01.387000000,inf,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.424843137,3424,20,2017-06-20,20:09:57.651000,1.0,0,1671.0
Hm2WuDhFhATFqhsyH,eobt3CosDzEtxWW5P,2017-06-22 04:49:42.758,44,44,1.0,0 days 00:01:26.479000000,0 days 00:00:01.557000000,triangle,0 days 00:00:01.818000000,square,0 days 00:00:01.978000000,mult,0 days 00:00:02.030000000,star,0 days 00:00:01.707000000,inf,0 days 00:00:02.232000000,plus,0 days 00:00:03.275000000,star,0 days 00:00:01.922000000,circle,0 days 00:00:01.603000000,square,0 days 00:00:02.075000000,inf,0 days 00:00:01.847000000,triangle,0 days 00:00:01.504000000,square,0 days 00:00:03.577000000,star,0 days 00:00:01.830000000,plus,0 days 00:00:01.332000000,hamburger,0 days 00:00:02.230000000,inf,0 days 00:00:01.804000000,star,0 days 00:00:01.714000000,plus,0 days 00:00:02.305000000,star,0 days 00:00:01.481000000,hamburger,0 days 00:00:02.819000000,mult,0 days 00:00:01.751000000,window,0 days 00:00:01.586000000,circle,0 days 00:00:01.299000000,hamburger,0 days 00:00:02.062000000,inf,0 days 00:00:01.405000000,hamburger,0 days 00:00:01.498000000,circle,0 days 00:00:01.520000000,hamburger,0 days 00:00:02.748000000,star,0 days 00:00:02.271000000,window,0 days 00:00:01.669000000,inf,0 days 00:00:01.620000000,circle,0 days 00:00:01.939000000,triangle,0 days 00:00:02.103000000,window,0 days 00:00:01.748000000,plus,0 days 00:00:02.284000000,star,0 days 00:00:01.445000000,circle,0 days 00:00:01.877000000,window,0 days 00:00:03.134000000,hamburger,0 days 00:00:02.449000000,mult,0 days 00:00:01.655000000,window,0 days 00:00:01.603000000,square,0 days 00:00:02.411000000,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.890818181,3890,4,2017-06-22,04:49:42.758000,1.0,2,1830.0
xmsjTnkjFcFZAQnLR,iPppckgzp8sRDpzfy,2017-06-22 07:14:25.567,34,36,0.9444444444444444,0 days 00:01:26.285000000,0 days 00:00:02.556000000,star,0 days 00:00:02.117000000,window,0 days 00:00:02.233000000,hamburger,0 days 00:00:02.837000000,window,0 days 00:00:02.383000000,inf,0 days 00:00:02.034000000,circle,0 days 00:00:03.930000000,window,0 days 00:00:01.857000000,inf,0 days 00:00:01.727000000,window,0 days 00:00:02.956000000,inf,0 days 00:00:02.706000000,triangle,0 days 00:00:02.347000000,hamburger,0 days 00:00:04.294000000,plus,0 days 00:00:01.749000000,window,0 days 00:00:01.327000000,inf,0 days 00:00:05.390000000,plus,0 days 00:00:02.238000000,square,0 days 00:00:01.703000000,window,0 days 00:00:02.506000000,square,0 days 00:00:02.390000000,hamburger,0 days 00:00:02.061000000,circle,0 days 00:00:02.325000000,mult,0 days 00:00:01.916000000,window,0 days 00:00:03.244000000,plus,0 days 00:00:00.586000000,mult,0 days 00:00:02.189000000,triangle,0 days 00:00:01.889000000,mult,0 days 00:00:00.637000000,triangle,0 days 00:00:02.393000000,circle,0 days 00:00:02.584000000,mult,0 days 00:00:02.539000000,hamburger,0 days 00:00:01.881000000,square,0 days 00:00:02.071000000,inf,0 days 00:00:02.924000000,triangle,0 days 00:00:02.379000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.699527777,4699,7,2017-06-22,07:14:25.567000,1.0,5,2325.0
LJXwhSLnzPPcnLC6r,3ZJxRxNFMbsihHc9n,2017-06-22 10:08:28.421,48,48,1.0,0 days 00:01:29.197000000,0 days 00:00:01.701000000,square,0 days 00:00:01.706000000,window,0 days 00:00:02.125000000,mult,0 days 00:00:01.730000000,circle,0 days 00:00:01.662000000,square,0 days 00:00:01.531000000,hamburger,0 days 00:00:02.003000000,star,0 days 00:00:02.149000000,window,0 days 00:00:01.907000000,inf,0 days 00:00:01.567000000,window,0 days 00:00:02.469000000,mult,0 days 00:00:04.558000000,triangle,0 days 00:00:01.788000000,inf,0 days 00:00:01.983000000,mult,0 days 00:00:01.729000000,triangle,0 days 00:00:01.401000000,window,0 days 00:00:01.658000000,star,0 days 00:00:01.417000000,window,0 days 00:00:02.050000000,triangle,0 days 00:00:01.574000000,square,0 days 00:00:02.077000000,circle,0 days 00:00:01.892000000,star,0 days 00:00:01.918000000,circle,0 days 00:00:01.908000000,mult,0 days 00:00:01.608000000,circle,0 days 00:00:01.600000000,triangle,0 days 00:00:02.331000000,mult,0 days 00:00:02.406000000,triangle,0 days 00:00:02.115000000,mult,0 days 00:00:01.575000000,window,0 days 00:00:01.772000000,square,0 days 00:00:03.672000000,triangle,0 days 00:00:01.832000000,circle,0 days 00:00:01.752000000,inf,0 days 00:00:01.737000000,mult,0 days 00:00:01.597000000,square,0 days 00:00:02.111000000,plus,0 days 00:00:01.592000000,star,0 days 00:00:01.458000000,plus,0 days 00:00:01.561000000,star,0 days 00:00:01.386000000,plus,0 days 00:00:01.437000000,circle,0 days 00:00:01.323000000,star,0 days 00:00:01.509000000,triangle,0 days 00:00:01.446000000,star,0 days 00:00:01.560000000,window,0 days 00:00:01.767000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.684312500,3684,10,2017-06-22,10:08:28.421000,1.0,2,1730.0
RyWqCcrzBRNkm49cL,9BjE8bBgbi878bLbK,2017-06-22 10:15:59.354,54,54,1.0,0 days 00:01:26.128000000,0 days 00:00:02.352000000,triangle,0 days 00:00:01.452000000,window,0 days 00:00:01.466000000,plus,0 days 00:00:01.550000000,star,0 days 00:00:01.549000000,window,0 days 00:00:01.467000000,circle,0 days 00:00:01.835000000,triangle,0 days 00:00:02.483000000,window,0 days 00:00:02.216000000,hamburger,0 days 00:00:01.436000000,plus,0 days 00:00:01.665000000,star,0 days 00:00:01.553000000,window,0 days 00:00:01.714000000,star,0 days 00:00:01.267000000,window,0 days 00:00:01.266000000,star,0 days 00:00:01.469000000,plus,0 days 00:00:01.750000000,star,0 days 00:00:01.550000000,hamburger,0 days 00:00:02.082000000,square,0 days 00:00:01.484000000,inf,0 days 00:00:02.018000000,triangle,0 days 00:00:01.316000000,plus,0 days 00:00:01.517000000,square,0 days 00:00:01.535000000,star,0 days 00:00:01.485000000,inf,0 days 00:00:01.882000000,hamburger,0 days 00:00:01.516000000,star,0 days 00:00:01.299000000,circle,0 days 00:00:01.601000000,window,0 days 00:00:02.150000000,triangle,0 days 00:00:02.084000000,inf,0 days 00:00:01.485000000,square,0 days 00:00:01.765000000,triangle,0 days 00:00:01.235000000,window,0 days 00:00:01.499000000,star,0 days 00:00:01.301000000,window,0 days 00:00:01.269000000,star,0 days 00:00:01.481000000,plus,0 days 00:00:01.536000000,hamburger,0 days 00:00:01.348000000,window,0 days 00:00:01.354000000,triangle,0 days 00:00:01.780000000,circle,0 days 00:00:01.383000000,window,0 days 00:00:01.485000000,hamburger,0 days 00:00:01.718000000,circle,0 days 00:00:01.631000000,star,0 days 00:00:01.451000000,window,0 days 00:00:01.518000000,square,0 days 00:00:01.567000000,circle,0 days 00:00:01.897000000,square,0 days 00:00:01.151000000,inf,0 days 00:00:01.533000000,circle,0 days 00:00:01.417000000,star,,,,,,,,,,,,,,,,,0 days 00:00:03.165574074,3165,10,2017-06-22,10:15:59.354000,1.0,0,1518.0
YBfoJNLyTqWFXA82d,eobt3CosDzEtxWW5P,2017-06-22 10:59:54.481,43,43,1.0,0 days 00:01:27.906000000,0 days 00:00:01.782000000,triangle,0 days 00:00:01.655000000,hamburger,0 days 00:00:01.797000000,circle,0 days 00:00:02.245000000,hamburger,0 days 00:00:02.664000000,plus,0 days 00:00:01.804000000,circle,0 days 00:00:02.555000000,triangle,0 days 00:00:01.809000000,plus,0 days 00:00:01.450000000,star,0 days 00:00:01.783000000,window,0 days 00:00:02.328000000,triangle,0 days 00:00:01.925000000,square,0 days 00:00:01.651000000,hamburger,0 days 00:00:01.766000000,plus,0 days 00:00:01.474000000,hamburger,0 days 00:00:02.112000000,circle,0 days 00:00:01.789000000,hamburger,0 days 00:00:02.406000000,inf,0 days 00:00:01.834000000,window,0 days 00:00:02.581000000,square,0 days 00:00:01.543000000,hamburger,0 days 00:00:03.032000000,inf,0 days 00:00:01.918000000,window,0 days 00:00:02.168000000,circle,0 days 00:00:01.408000000,plus,0 days 00:00:01.697000000,star,0 days 00:00:01.487000000,hamburger,0 days 00:00:01.576000000,circle,0 days 00:00:01.468000000,plus,0 days 00:00:01.631000000,window,0 days 00:00:01.958000000,hamburger,0 days 00:00:03.047000000,square,0 days 00:00:02.468000000,mult,0 days 00:00:02.635000000,inf,0 days 00:00:02.251000000,circle,0 days 00:00:04.425000000,inf,0 days 00:00:01.673000000,window,0 days 00:00:01.515000000,hamburger,0 days 00:00:02.370000000,triangle,0 days 00:00:01.860000000,window,0 days 00:00:01.705000000,plus,0 days 00:00:01.865000000,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.023627906,4023,10,2017-06-22,10:59:54.481000,1.0,1,1821.5
6zXDXiCfHnT34Ffvc,9G6ytzP9qiBSRDeCF,2017-06-22 11:06:44.859,61,62,0.9838709677419355,0 days 00:01:27.589000000,0 days 00:00:01.229000000,square,0 days 00:00:01.701000000,plus,0 days 00:00:01.380000000,inf,0 days 00:00:01.500000000,mult,0 days 00:00:01.369000000,square,0 days 00:00:01.250000000,plus,0 days 00:00:01.317000000,mult,0 days 00:00:01.098000000,square,0 days 00:00:01.103000000,plus,0 days 00:00:01.682000000,window,0 days 00:00:01.385000000,star,0 days 00:00:01.082000000,window,0 days 00:00:01.535000000,triangle,0 days 00:00:01.282000000,window,0 days 00:00:01.501000000,plus,0 days 00:00:01.449000000,window,0 days 00:00:01.250000000,plus,0 days 00:00:01.435000000,star,0 days 00:00:01.901000000,plus,0 days 00:00:01.335000000,mult,0 days 00:00:01.497000000,square,0 days 00:00:01.251000000,mult,0 days 00:00:01.166000000,inf,0 days 00:00:01.400000000,window,0 days 00:00:01.102000000,square,0 days 00:00:01.865000000,triangle,0 days 00:00:01.116000000,square,0 days 00:00:01.301000000,mult,0 days 00:00:01.300000000,plus,0 days 00:00:01.066000000,mult,0 days 00:00:01.185000000,inf,0 days 00:00:01.967000000,circle,0 days 00:00:01.413000000,window,0 days 00:00:01.156000000,square,0 days 00:00:01.180000000,plus,0 days 00:00:01.301000000,circle,0 days 00:00:02.034000000,triangle,0 days 00:00:01.199000000,star,0 days 00:00:01.069000000,window,0 days 00:00:01.718000000,circle,0 days 00:00:01.482000000,mult,0 days 00:00:01.130000000,window,0 days 00:00:01.419000000,circle,0 days 00:00:01.051000000,inf,0 days 00:00:01.233000000,square,0 days 00:00:01.185000000,inf,0 days 00:00:01.699000000,square,0 days 00:00:01.150000000,inf,0 days 00:00:02.453000000,mult,0 days 00:00:01.065000000,inf,0 days 00:00:01.199000000,mult,0 days 00:00:01.217000000,hamburger,0 days 00:00:01.201000000,plus,0 days 00:00:01.335000000,hamburger,0 days 00:00:01.331000000,plus,0 days 00:00:01.350000000,triangle,0 days 00:00:01.450000000,star,0 days 00:00:01.216000000,triangle,0 days 00:00:04.402000000,square,0 days 00:00:01.369000000,circle,0 days 00:00:01.363000000,mult,0 days 00:00:02.805790322,2805,11,2017-06-22,11:06:44.859000,0.0,2,1317.0
4ZtD3SoaPxvhMByxG,Ls3zGvJ7wv3w3m665,2017-06-22 20:11:56.357,42,42,1.0,0 days 00:01:25.770000000,0 days 00:00:02.740000000,square,0 days 00:00:01.991000000,star,0 days 00:00:02.181000000,mult,0 days 00:00:02.408000000,hamburger,0 days 00:00:02.678000000,star,0 days 00:00:01.979000000,inf,0 days 00:00:02.161000000,square,0 days 00:00:02.041000000,plus,0 days 00:00:02.224000000,hamburger,0 days 00:00:01.648000000,circle,0 days 00:00:02.798000000,triangle,0 days 00:00:01.694000000,plus,0 days 00:00:01.723000000,circle,0 days 00:00:01.789000000,window,0 days 00:00:02.167000000,inf,0 days 00:00:01.584000000,circle,0 days 00:00:02.376000000,mult,0 days 00:00:01.897000000,plus,0 days 00:00:01.869000000,inf,0 days 00:00:01.541000000,circle,0 days 00:00:02.840000000,star,0 days 00:00:03.379000000,triangle,0 days 00:00:01.494000000,circle,0 days 00:00:02.130000000,mult,0 days 00:00:01.793000000,square,0 days 00:00:01.747000000,window,0 days 00:00:02.312000000,square,0 days 00:00:02.251000000,plus,0 days 00:00:02.536000000,triangle,0 days 00:00:01.895000000,inf,0 days 00:00:01.287000000,circle,0 days 00:00:02.520000000,triangle,0 days 00:00:01.295000000,circle,0 days 00:00:01.593000000,window,0 days 00:00:03.139000000,star,0 days 00:00:01.568000000,inf,0 days 00:00:01.776000000,window,0 days 00:00:02.006000000,mult,0 days 00:00:01.714000000,window,0 days 00:00:01.814000000,hamburger,0 days 00:00:02.700000000,window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.072571428,4072,20,2017-06-22,20:11:56.357000,1.0,1,1991.0
rB3E3WWcZ6oNQ9vK9,iPppckgzp8sRDpzfy,2017-06-22 20:18:28.167,46,47,0.9787234042553191,0 days 00:01:28.347000000,0 days 00:00:02.885000000,inf,0 days 00:00:01.824000000,hamburger,0 days 00:00:02.891000000,triangle,0 days 00:00:01.877000000,circle,0 days 00:00:01.752000000,hamburger,0 days 00:00:02.306000000,mult,0 days 00:00:01.677000000,circle,0 days 00:00:01.265000000,hamburger,0 days 00:00:01.894000000,plus,0 days 00:00:02.732000000,mult,0 days 00:00:01.500000000,inf,0 days 00:00:01.719000000,triangle,0 days 00:00:02.183000000,plus,0 days 00:00:01.172000000,hamburger,0 days 00:00:01.854000000,square,0 days 00:00:02.092000000,window,0 days 00:00:01.656000000,circle,0 days 00:00:01.956000000,plus,0 days 00:00:02.490000000,star,0 days 00:00:01.383000000,inf,0 days 00:00:02.013000000,window,0 days 00:00:01.872000000,plus,0 days 00:00:01.988000000,triangle,0 days 00:00:02.307000000,square,0 days 00:00:01.832000000,triangle,0 days 00:00:01.188000000,hamburger,0 days 00:00:01.671000000,window,0 days 00:00:02.027000000,plus,0 days 00:00:02.087000000,square,0 days 00:00:02.092000000,mult,0 days 00:00:02.837000000,plus,0 days 00:00:01.199000000,hamburger,0 days 00:00:01.723000000,circle,0 days 00:00:01.637000000,window,0 days 00:00:01.512000000,inf,0 days 00:00:01.693000000,triangle,0 days 00:00:01.815000000,circle,0 days 00:00:02.724000000,star,0 days 00:00:01.940000000,mult,0 days 00:00:01.175000000,hamburger,0 days 00:00:01.683000000,triangle,0 days 00:00:01.464000000,circle,0 days 00:00:01.760000000,mult,0 days 00:00:02.097000000,plus,0 days 00:00:01.745000000,circle,0 days 00:00:01.735000000,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.729170212,3729,20,2017-06-22,20:18:28.167000,1.0,0,1828.0
u8eEKnRkzRB7zPffG,rbRi3wxxtT43aXeWc,2017-06-22 20:50:52.493,47,47,1.0,0 days 00:01:29.616000000,0 days 00:00:01.752000000,inf,0 days 00:00:01.779000000,square,0 days 00:00:01.298000000,circle,0 days 00:00:01.506000000,plus,0 days 00:00:01.641000000,inf,0 days 00:00:02.063000000,triangle,0 days 00:00:01.569000000,star,0 days 00:00:02.476000000,triangle,0 days 00:00:01.943000000,hamburger,0 days 00:00:01.340000000,window,0 days 00:00:02.385000000,mult,0 days 00:00:01.604000000,triangle,0 days 00:00:01.553000000,star,0 days 00:00:02.527000000,plus,0 days 00:00:01.425000000,window,0 days 00:00:01.786000000,hamburger,0 days 00:00:01.977000000,plus,0 days 00:00:02.047000000,hamburger,0 days 00:00:01.462000000,star,0 days 00:00:01.527000000,window,0 days 00:00:01.391000000,star,0 days 00:00:02.125000000,inf,0 days 00:00:01.296000000,star,0 days 00:00:02.326000000,triangle,0 days 00:00:01.926000000,inf,0 days 00:00:01.761000000,hamburger,0 days 00:00:02.926000000,plus,0 days 00:00:01.674000000,inf,0 days 00:00:01.977000000,mult,0 days 00:00:01.594000000,circle,0 days 00:00:01.702000000,triangle,0 days 00:00:01.676000000,square,0 days 00:00:03.231000000,inf,0 days 00:00:01.230000000,window,0 days 00:00:01.719000000,star,0 days 00:00:01.962000000,triangle,0 days 00:00:01.750000000,square,0 days 00:00:02.178000000,window,0 days 00:00:01.962000000,triangle,0 days 00:00:01.488000000,inf,0 days 00:00:02.634000000,mult,0 days 00:00:01.689000000,inf,0 days 00:00:02.759000000,circle,0 days 00:00:01.921000000,inf,0 days 00:00:02.273000000,square,0 days 00:00:02.917000000,mult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.773680851,3773,20,2017-06-22,20:50:52.493000,1.0,1,1770.0
n7zryoYMh7ttzBEbT,Dzk7fSkuN94xGo2Nn,2017-06-23 08:16:12.017,62,62,1.0,0 days 00:01:25.962000000,0 days 00:00:01.804000000,inf,0 days 00:00:01.268000000,triangle,0 days 00:00:01.365000000,square,0 days 00:00:01.466000000,circle,0 days 00:00:01.533000000,hamburger,0 days 00:00:01.633000000,mult,0 days 00:00:01.486000000,star,0 days 00:00:01.314000000,inf,0 days 00:00:01.350000000,triangle,0 days 00:00:01.518000000,square,0 days 00:00:01.334000000,window,0 days 00:00:01.882000000,hamburger,0 days 00:00:01.836000000,star,0 days 00:00:01.516000000,window,0 days 00:00:01.234000000,hamburger,0 days 00:00:01.333000000,window,0 days 00:00:01.586000000,mult,0 days 00:00:01.946000000,hamburger,0 days 00:00:01.334000000,triangle,0 days 00:00:01.416000000,hamburger,0 days 00:00:01.433000000,window,0 days 00:00:01.434000000,star,0 days 00:00:01.222000000,triangle,0 days 00:00:01.494000000,hamburger,0 days 00:00:01.137000000,window,0 days 00:00:02.019000000,mult,0 days 00:00:01.763000000,circle,0 days 00:00:01.216000000,triangle,0 days 00:00:01.501000000,inf,0 days 00:00:00.999000000,triangle,0 days 00:00:01.137000000,circle,0 days 00:00:00.948000000,triangle,0 days 00:00:01.267000000,mult,0 days 00:00:01.248000000,hamburger,0 days 00:00:01.134000000,triangle,0 days 00:00:01.583000000,mult,0 days 00:00:01.066000000,triangle,0 days 00:00:01.251000000,star,0 days 00:00:00.867000000,circle,0 days 00:00:01.100000000,triangle,0 days 00:00:01.569000000,plus,0 days 00:00:01.099000000,window,0 days 00:00:01.782000000,square,0 days 00:00:01.450000000,inf,0 days 00:00:01.500000000,triangle,0 days 00:00:01.383000000,star,0 days 00:00:01.500000000,square,0 days 00:00:01.267000000,window,0 days 00:00:01.251000000,square,0 days 00:00:00.900000000,circle,0 days 00:00:01.201000000,star,0 days 00:00:00.885000000,circle,0 days 00:00:01.047000000,triangle,0 days 00:00:01.450000000,window,0 days 00:00:01.183000000,square,0 days 00:00:00.966000000,hamburger,0 days 00:00:01.268000000,circle,0 days 00:00:02.152000000,mult,0 days 00:00:01.432000000,star,0 days 00:00:01.466000000,inf,0 days 00:00:01.167000000,hamburger,0 days 00:00:02.739564516,2739,8,2017-06-23,08:16:12.017000,0.0,0,1350.0
